"","Metadata_Slide","Metadata_Experiment","Metadata_Stiffness","Metadata_Row","Metadata_Column","Metadata_Treatment","Metadata_Ratio","Metadata_ECMs","Abb_ECMs","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Percent_Positive","SD_Percent_Positive","Mean_Blue","SD_Blue","Mean_Green","SD_Green","CollagenI","CollagenIV","Laminin","Hyaluronic_Acid","TenascinC","Osteopontin","Galectin3","Fibronectin","Decorin","Metadata_Block","Replicate","Conditions"
"1957",18,"BAA3DPe1","1kPa",1,7,"DMSO","25/75","LamininFibronectin","LN:FN",6.33333333333333,4.93288286231625,1.65660443333333,0.731610323354406,44.4444444433333,26.7879187812273,0.250886359333333,0.113277345517969,0.129234546666667,0.103324220983772,0,0,0.25,0,0,0,0,0.75,0,"3",3,"LN:FN 25/75"
"1958",18,"BAA3DPe1","1kPa",1,8,"DMSO","75/25","Collagen IVLaminin","C4:LN",137.666666666667,192.938677650007,3.79486019933333,2.13859137613957,47.5527258233333,43.5568073530282,0.302287630666667,0.114739263505018,0.129313129666667,0.0953522448037578,0,0.75,0.25,0,0,0,0,0,0,"3",3,"C4:LN 75/25"
"1959",18,"BAA3DPe1","1kPa",1,9,"DMSO","50/50","OsteopontinDecorin","OPN:DN",13,12.7671453348037,2.09718971333333,1.31344541020655,29.01234568,25.9479624164874,0.190623117666667,0.10634049952722,0.065406199,0.05872449263095,0,0,0,0,0,0.5,0,0,0.5,"3",3,"OPN:DN 50/50"
"1960",18,"BAA3DPe1","1kPa",1,10,"DMSO","50/50","DecorinGalectin 3","DN:G3",5,0,1.609437912,0,6.66666666666667,11.5470053837925,0.166767287666667,0.0744399461369849,0.0571861106666667,0.0425082023179448,0,0,0,0,0,0,0.5,0,0.5,"3",3,"DN:G3 50/50"
"1961",18,"BAA3DPe1","1kPa",1,11,"DMSO","100","Collagen I","C1",111.666666666667,183.892178553992,3.037649342,2.39201101442265,45.32627866,32.1628101623321,0.217543746666667,0.186272580094638,0.150632474,0.160485872739808,1,0,0,0,0,0,0,0,0,"3",3,"C1 100"
"1962",18,"BAA3DPe1","1kPa",1,12,"DMSO","75/25","Collagen IVDecorin","C4:DN",50.5,44.5477272147525,3.675579113,1.03398829349808,61.10397946,34.3114715422299,0.3519202535,0.187522920610338,0.2275778825,0.162761763800145,0,0.75,0,0,0,0,0,0,0.25,"3",3,"C4:DN 75/25"
"1963",18,"BAA3DPe1","1kPa",2,1,"DMSO","75/25","LamininHyaluronic Acid","LN:HA",5.33333333333333,3.78593889720018,1.341783897,1.16393542686676,29.7619047633333,39.8231635317333,0.289573587666667,NA,0.0904949206666667,NA,0,0,0.75,0.25,0,0,0,0,0,"3",3,"LN:HA 75/25"
"1964",18,"BAA3DPe1","1kPa",2,2,"DMSO","75/25","Collagen IVGalectin 3","C4:G3",46,18.6815416922694,3.772716896,0.41130040384448,71.2181964,9.95421532153813,0.315009401,0.121466884273867,0.174827145333333,0.125331869034889,0,0.75,0,0,0,0,0.25,0,0,"3",3,"C4:G3 75/25"
"1965",18,"BAA3DPe1","1kPa",2,3,"DMSO","25/75","Collagen IHyaluronic Acid","C1:HA",37,34.5108678534748,2.986265782,1.67108947571888,82.4074074066667,15.7951130656018,0.332176782666667,0.165990874551203,0.227698459,0.145051906660086,0.25,0,0,0.75,0,0,0,0,0,"3",3,"C1:HA 25/75"
"1966",18,"BAA3DPe1","1kPa",2,4,"DMSO","25/75","Collagen IDecorin","C1:DN",74.6666666666667,70.7130351019763,3.11675873766667,2.71374741991776,50.3941343533333,43.8242727001189,0.249841251666667,NA,0.139544260666667,NA,0.25,0,0,0,0,0,0,0,0.75,"3",3,"C1:DN 25/75"
"1967",18,"BAA3DPe1","1kPa",2,5,"DMSO","50/50","LamininOsteopontin","LN:OPN",59,77.1167945391923,3.43844408933333,1.36112015576071,45.0671259466667,17.115067845453,0.276468556333333,0.168484415918847,0.148197701,0.135934429935867,0,0,0.5,0,0,0.5,0,0,0,"3",3,"LN:OPN 50/50"
"1968",18,"BAA3DPe1","1kPa",2,6,"DMSO","75/25","Tenascin CFibronectin","TC:FN",9,11.3578166916005,1.49244560466667,1.54825286257157,39.3939393933333,35.3066066590498,0.190235293666667,NA,0.132269558,NA,0,0,0,0,0.75,0,0,0.25,0,"3",3,"TC:FN 75/25"
"1969",18,"BAA3DPe1","1kPa",2,7,"DMSO","50/50","Collagen ITenascin C","C1:TC",119.666666666667,118.306100152669,4.468968174,0.94349511341257,57.42889702,17.2184804300531,0.285928589,0.14595866365176,0.156140832,0.142156920397189,0.5,0,0,0,0.5,0,0,0,0,"3",3,"C1:TC 50/50"
"1970",18,"BAA3DPe1","1kPa",2,8,"DMSO","25/75","LamininTenascin C","LN:TC",11,15.6204993518133,1.48863603966667,1.7171951538037,3.44827586333333,5.97258899380677,0.144662205333333,NA,0.0422231856666667,NA,0,0,0.25,0,0.75,0,0,0,0,"3",3,"LN:TC 25/75"
"1971",18,"BAA3DPe1","1kPa",2,9,"DMSO","25/75","Hyaluronic AcidDecorin","HA:DN",3.5,2.12132034355964,1.1512925465,0.647915389428479,30,42.4264068711929,0.155037312,0.071371447946589,0.0838639095,0.0679007458341027,0,0,0,0.25,0,0,0,0,0.75,"3",3,"HA:DN 25/75"
"1972",18,"BAA3DPe1","1kPa",2,10,"DMSO","75/25","OsteopontinFibronectin","OPN:FN",6,4.58257569495584,1.56682678866667,0.853172488520467,40.6060606066667,40.9124577748253,0.192391250333333,0.0626167735523163,0.0958701206666667,0.0590180813423057,0,0,0,0,0,0.75,0,0.25,0,"3",3,"OPN:FN 75/25"
"1973",18,"BAA3DPe1","1kPa",2,11,"DMSO","25/75","Tenascin CGalectin 3","TC:G3",8.33333333333333,3.51188458428425,2.05792870133333,0.438130664915149,20.8333333333333,26.0208249933267,0.143629593333333,0.0773439241566548,0.067222931,0.0593041704101644,0,0,0,0,0.25,0,0.75,0,0,"3",3,"TC:G3 25/75"
"1974",18,"BAA3DPe1","1kPa",2,12,"DMSO","50/50","LamininDecorin","LN:DN",10,NA,2.302585093,NA,100,NA,0.334363988,0.100919369,0.243255778,0.075295975,0,0,0.5,0,0,0,0,0,0.5,"3",3,"LN:DN 50/50"
"1975",18,"BAA3DPe1","1kPa",3,1,"DMSO","50/50","Tenascin COsteopontin","TC:OPN",220.5,299.10616844191,4.1328250825,2.73735248621432,36.45833333,11.2940666423805,0.3551429325,0.125719265213569,0.087586255,0.0621328878797448,0,0,0,0,0.5,0.5,0,0,0,"3",3,"TC:OPN 50/50"
"1976",18,"BAA3DPe1","1kPa",3,2,"DMSO","25/75","Collagen ICollagen IV","C1:C4",74,66.5507325278993,3.80524383733333,1.43506366055109,52.47782994,26.3531076428104,0.251449508666667,0.121947856843517,0.126831408333333,0.0992416986399693,0.25,0.75,0,0,0,0,0,0,0,"3",3,"C1:C4 25/75"
"1977",18,"BAA3DPe1","1kPa",3,3,"DMSO","25/75","LamininDecorin","LN:DN",12.3333333333333,1.52752523165195,2.50728641766667,0.122128722808061,35.8225108233333,33.9845795916515,0.250805194666667,0.135111825071595,0.134784386333333,0.111853675792209,0,0,0.25,0,0,0,0,0,0.75,"3",3,"LN:DN 25/75"
"1978",18,"BAA3DPe1","1kPa",3,4,"DMSO","100","Decorin","DN",27,22.8691932520585,2.45590285733333,2.12923960970855,36.5319865333333,39.1025657119242,0.241794220666667,NA,0.141949390333333,NA,0,0,0,0,0,0,0,0,1,"3",3,"DN 100"
"1979",18,"BAA3DPe1","1kPa",3,5,"DMSO","50/50","Collagen IVLaminin","C4:HA",39,29.1376045686669,3.45582437,0.811856651538004,53.08727364,17.354155505159,0.274756375333333,0.135104837582261,0.143623387,0.112313184997462,0,0.5,0.5,0,0,0,0,0,0,"3",3,"C4:HA 50/50"
"1980",18,"BAA3DPe1","1kPa",3,6,"DMSO","100","Tenascin C","TC",5,3,1.460675545,0.70501822331886,58.3333333333333,52.0416499866533,0.274100419666667,0.0483516405045927,0.148730164,0.0491248202403493,0,0,0,0,1,0,0,0,0,"3",3,"TC 100"
"1981",18,"BAA3DPe1","1kPa",3,7,"DMSO","50/50","Collagen IFibronectin","C1:FN",80,105.470374987482,3.20968356933333,2.33221430851246,72.95614035,26.3459870612527,0.329182285333333,0.116542391106998,0.177665576666667,0.118543880809244,0.5,0,0,0,0,0,0,0.5,0,"3",3,"C1:FN 50/50"
"1982",18,"BAA3DPe1","1kPa",3,8,"DMSO","50/50","Hyaluronic AcidDecorin","HA:DN",19.6666666666667,29.7377425729213,1.92691450566667,1.79727532209797,51.851851852,47.2494474893122,0.137491809666667,0.134627854893166,0.109117960666667,0.0820605503054034,0,0,0,0.5,0,0,0,0,0.5,"3",3,"HA:DN 50/50"
"1983",18,"BAA3DPe1","1kPa",3,9,"DMSO","25/75","OsteopontinFibronectin","OPN:FN",11.3333333333333,8.14452781524708,2.07813690866667,1.20106780091636,56.2091503266667,37.9366584601458,0.166325217666667,0.0602683215790777,0.095653155,0.0629990238602066,0,0,0,0,0,0.25,0,0.75,0,"3",3,"OPN:FN 25/75"
"1984",18,"BAA3DPe1","1kPa",3,10,"DMSO","75/25","Collagen IFibronectin","C1:FN",95.3333333333333,81.2239701894295,3.53387409166667,2.46078803264442,51.0082918766667,44.2130212861678,0.261577411333333,0.11626130154874,0.133400977666667,0.0955033159720299,0.75,0,0,0,0,0,0,0.25,0,"3",3,"C1:FN 75/25"
"1985",18,"BAA3DPe1","1kPa",3,11,"DMSO","75/25","Collagen IVHyaluronic Acid","C4:HA",47,68.7240860252066,2.49177974566667,2.4215023613718,85.7142857133333,12.3717914834596,0.379374485,NA,0.266388040333333,NA,0,0.75,0,0.25,0,0,0,0,0,"3",3,"C4:HA 75/25"
"1986",18,"BAA3DPe1","1kPa",3,12,"DMSO","25/75","Tenascin CFibronectin","TC:FN",18,NA,2.890371758,NA,66.66666667,NA,0.156680613,0.082029083,0.10151749,0.055054657,0,0,0,0,0.25,0,0,0.75,0,"3",3,"TC:FN 25/75"
"1987",18,"BAA3DPe1","1kPa",4,1,"DMSO","25/75","Collagen ILaminin","C1:LN",51.6666666666667,29.6704117486316,3.77919052566667,0.77393394231876,67.66051766,9.35797186194456,0.366095823,0.168798421305597,0.203112130333333,0.156966189939471,0.25,0,0.75,0,0,0,0,0,0,"3",3,"C1:LN 25/75"
"1988",18,"BAA3DPe1","1kPa",4,2,"DMSO","25/75","LamininOsteopontin","LN:OPN",94.6666666666667,156.174048206907,2.870834457,2.38066677390558,59.4545454533333,25.5304064360017,0.268479550333333,0.109940791375463,0.149772109,0.10943706539832,0,0,0.25,0,0,0.75,0,0,0,"3",3,"LN:OPN 25/75"
"1989",18,"BAA3DPe1","1kPa",4,3,"DMSO","25/75","LamininHyaluronic Acid","LN:HA",23.6666666666667,16.7431578064991,3.01310492533333,0.647869439566297,52.6024363233333,18.3284653625365,0.303982170333333,0.135635752817485,0.133282476,0.10699589087315,0,0,0.25,0.75,0,0,0,0,0,"3",3,"LN:HA 25/75"
"1990",18,"BAA3DPe1","1kPa",4,5,"DMSO","50/50","Collagen IGalectin 3","C1:G3",61.6666666666667,80.5067284972712,2.82147504166667,2.57054561932159,76.2456954133333,24.2055074063829,0.250887487,NA,0.150934845666667,NA,0.5,0,0,0,0,0,0.5,0,0,"3",3,"C1:G3 50/50"
"1991",18,"BAA3DPe1","1kPa",4,6,"DMSO","25/75","Tenascin CHyaluronic Acid","TC:HA",6.66666666666667,6.42910050732864,1.57283295733333,0.986275348438157,34.5238095233333,37.8526502276948,0.278184992,0.133454271033442,0.115161424,0.100065071833485,0,0,0,0.75,0.25,0,0,0,0,"3",3,"TC:HA 25/75"
"1992",18,"BAA3DPe1","1kPa",4,7,"DMSO","25/75","Hyaluronic AcidOsteopontin","HA:OPN",10,12.7279220613579,1.4722194895,2.08203276884089,86.842105265,18.6080731865145,0.3548715955,NA,0.200903112,NA,0,0,0,0.25,0,0.75,0,0,0,"3",3,"HA:OPN 25/75"
"1993",18,"BAA3DPe1","1kPa",4,9,"DMSO","50/50","Collagen ICollagen IV","C1:C4",126.5,149.199530830362,4.245629905,1.69862246969899,79.49507389,8.79529370311506,0.3333894065,0.165820530769048,0.185895105,0.128222900657131,0.5,0.5,0,0,0,0,0,0,0,"3",3,"C1:C4 50/50"
"1994",18,"BAA3DPe1","1kPa",4,10,"DMSO","25/75","Collagen IVTenascin C","C4:TC",7,6.92820323027551,1.635091593,0.929209411737189,53.3333333333333,50.3322295684717,0.218696671333333,0.0606651213039207,0.103657896,0.046615605572532,0,0.25,0,0,0.75,0,0,0,0,"3",3,"C4:TC 25/75"
"1995",18,"BAA3DPe1","1kPa",4,11,"DMSO","75/25","Collagen IOsteopontin","C1:OPN",115,104.651803615609,4.477659541,1.0805828685702,46.999612855,45.7716816980453,0.237583873,0.149133702433543,0.136016972,0.132833920575574,0.75,0,0,0,0,0.25,0,0,0,"3",3,"C1:OPN 75/25"
"1996",18,"BAA3DPe1","1kPa",5,1,"DMSO","75/25","Collagen IVOsteopontin","C4:OPN",41,31.224989991992,3.30441328133333,1.31632447722317,57.07070707,20.682419425641,0.298652751333333,0.130585794205766,0.152472074666667,0.129879730879094,0,0.75,0,0,0,0.25,0,0,0,"3",3,"C4:OPN 75/25"
"1997",18,"BAA3DPe1","1kPa",5,2,"DMSO","75/25","Collagen ILaminin","C1:LN",154,137.437258412703,3.618368939,3.13766599668493,85.3237576733333,12.7274383806731,0.283409290333333,NA,0.186046140333333,NA,0.75,0,0.25,0,0,0,0,0,0,"3",3,"C1:LN 75/25"
"1998",18,"BAA3DPe1","1kPa",5,3,"DMSO","75/25","Collagen IVFibronectin","C4:FN",86,78.5047769247197,3.837228232,1.66831916991313,77.3489126533333,6.78702926842513,0.386570489666667,0.156493028633006,0.241685232333333,0.156509348094796,0,0.75,0,0,0,0,0.25,0,0,"3",3,"C4:FN 75/25"
"1999",18,"BAA3DPe1","1kPa",5,4,"DMSO","50/50","Hyaluronic AcidGalectin 3","HA:G3",9.5,6.36396103067893,2.124247621,0.728050872509146,58.57142857,2.02030509112473,0.2967515865,0.150397528285871,0.1288828175,0.0921756524603666,0,0,0,0.5,0,0,0.5,0,0,"3",3,"HA:G3 50/50"
"2000",18,"BAA3DPe1","1kPa",5,5,"DMSO","50/50","Galectin 3Fibronectin","G3:FN",9.66666666666667,5.5075705472861,2.132309885,0.677129869366364,61.6666666666667,18.9296944860009,0.239924427666667,0.147597202329032,0.14196577,0.129672839335143,0,0,0,0,0,0,0.5,0.5,0,"3",3,"G3:FN 50/50"
"2001",18,"BAA3DPe1","1kPa",5,6,"DMSO","25/75","Collagen IVOsteopontin","C4:OPN",18.3333333333333,14.2243921955679,2.41474250533333,1.49202167989803,5.95238095333333,10.3098262371786,0.216259239666667,0.0743737821383262,0.0375999296666667,0.0294113711030449,0,0.25,0,0,0,0.75,0,0,0,"3",3,"C4:OPN 25/75"
"2002",18,"BAA3DPe1","1kPa",5,7,"DMSO","50/50","Tenascin CFibronectin","TC:FN",12.5,6.36396103067893,2.456327443,0.532997152661403,91.17647059,12.4783549596199,0.301791318,0.0987836839858,0.183270881,0.0904491265387863,0,0,0,0,0.5,0,0,0.5,0,"3",3,"TC:FN 50/50"
"2003",18,"BAA3DPe1","1kPa",5,8,"DMSO","25/75","Collagen IVDecorin","C4:DN",53,72.7530068107154,3.235824223,1.46136858380478,76.6950527166667,16.4278012094136,0.361316234333333,0.12010696003328,0.179550929333333,0.110711351647729,0,0.25,0,0,0,0,0,0,0.75,"3",3,"C4:DN 25/75"
"2004",18,"BAA3DPe1","1kPa",5,9,"DMSO","75/25","Tenascin CDecorin","TC:DN",6,4.58257569495584,1.56682678866667,0.853172488520467,74.5454545466667,22.119136472915,0.346269084666667,0.147692341704593,0.157849120666667,0.099583468205907,0,0,0,0,0.75,0,0,0,0.25,"3",3,"TC:DN 75/25"
"2005",18,"BAA3DPe1","1kPa",5,10,"DMSO","75/25","Tenascin CGalectin 3","TC:G3",24,24.2487113059643,2.53363415333333,1.65844547616907,50.6666666666667,44.0605643782888,0.334473211,0.144149637508123,0.124388986333333,0.100847524730573,0,0,0,0,0.75,0,0.25,0,0,"3",3,"TC:G3 75/25"
"2006",18,"BAA3DPe1","1kPa",5,11,"DMSO","75/25","Collagen IGalectin 3","C1:G3",102,104.933312155864,3.65535269033333,2.25421927757384,54.2671688866667,19.2566723946074,0.219790432,0.125808064508323,0.120591655666667,0.10416131215539,0.75,0,0,0,0,0,0.25,0,0,"3",3,"C1:G3 75/25"
"2007",18,"BAA3DPe1","1kPa",5,12,"DMSO","75/25","Hyaluronic AcidGalectin 3","HA:G3",13,8.48528137423857,2.445174564,0.706066506903269,0,0,0.1268922225,0.0576468731284113,0.037271216,0.00472627036687249,0,0,0,0.75,0,0,0.25,0,0,"3",3,"HA:G3 75/25"
"2008",18,"BAA3DPe1","1kPa",6,1,"DMSO","75/25","Hyaluronic AcidOsteopontin","HA:OPN",41.3333333333333,36.5558932777375,3.274922989,1.33206582204085,74.64026831,35.4152860880625,0.211840173666667,0.164322531747632,0.155045026333333,0.11568927039562,0,0,0,0.75,0,0.25,0,0,0,"3",3,"HA:OPN 75/25"
"2009",18,"BAA3DPe1","1kPa",6,2,"DMSO","50/50","Tenascin CGalectin 3","TC:G3",16,7.21110255092798,2.68695191766667,0.535601367030496,36.1531986533333,28.7702446124767,0.244415246333333,0.0950990628579746,0.0974317673333333,0.077823734321736,0,0,0,0,0.5,0,0.5,0,0,"3",3,"TC:G3 50/50"
"2010",18,"BAA3DPe1","1kPa",6,3,"DMSO","25/75","DecorinGalectin 3","DN:G3",14,11.5325625946708,2.206691069,1.33542016991296,52.6666666666667,26.1023626006025,0.307399129666667,0.186180280443727,0.18130443,0.222697657621063,0,0,0,0,0,0,0.75,0,0.25,"3",3,"DN:G3 25/75"
"2011",18,"BAA3DPe1","1kPa",6,4,"DMSO","50/50","Collagen IVOsteopontin","C4:OPN",11,2.82842712474619,2.381086967,0.260020685548331,52.99145299,12.0872954091288,0.195822835,0.144897774804746,0.1101136605,0.0902671165011675,0,0.5,0,0,0,0.5,0,0,0,"3",3,"C4:OPN 50/50"
"2012",18,"BAA3DPe1","1kPa",6,5,"DMSO","50/50","Collagen IOsteopontin","C1:OPN",75.3333333333333,42.0158700175699,4.20037008066667,0.628609662290637,74.60142096,6.28742615267866,0.372140136,0.156333447851937,0.211038463666667,0.144617576339089,0.5,0,0,0,0,0.5,0,0,0,"3",3,"C1:OPN 50/50"
"2013",18,"BAA3DPe1","1kPa",6,6,"DMSO","50/50","Hyaluronic AcidOsteopontin","HA:OPN",32.3333333333333,31.5013227235514,2.541539662,2.22815644500668,42.7083333333333,51.5703908103607,0.211585887333333,NA,0.089808114,NA,0,0,0,0.5,0,0.5,0,0,0,"3",3,"HA:OPN 50/50"
"2014",18,"BAA3DPe1","1kPa",6,7,"DMSO","50/50","Collagen IVHyaluronic Acid","C4:HA",29.3333333333333,26.5769323537035,2.908394165,1.37009970463528,43.2098765433333,37.4666442113575,0.261425067,0.0947031326135874,0.118970014,0.107123117574356,0,0.5,0,0.5,0,0,0,0,0,"3",3,"C4:HA 50/50"
"2015",18,"BAA3DPe1","1kPa",6,8,"DMSO","25/75","Collagen IVGalectin 3","C4:G3",49.3333333333333,59.6517672272443,2.729192465,2.45391659273179,54.3937708566667,47.1615473806519,0.341737756333333,NA,0.147276998,NA,0,0.25,0,0,0,0,0.75,0,0,"3",3,"C4:G3 25/75"
"2016",18,"BAA3DPe1","1kPa",6,9,"DMSO","25/75","Galectin 3Fibronectin","G3:FN",31,36.5102725270574,2.638084093,1.81129566385039,8.040935671,7.89879687467721,0.114727304,0.077039883245526,0.046141625,0.0238003604834404,0,0,0,0,0,0,0.25,0.75,0,"3",3,"G3:FN 25/75"
"2017",18,"BAA3DPe1","1kPa",6,10,"DMSO","75/25","Hyaluronic AcidFibronectin","HA:FN",16.3333333333333,21.4553800556721,2.06615957233333,1.52879468390103,5.55555555666667,9.62250448841827,0.150513172666667,0.0728247930032781,0.0309238863333333,0.0221575243444553,0,0,0,0.75,0,0,0,0.25,0,"3",3,"HA:FN 75/25"
"2018",18,"BAA3DPe1","1kPa",6,11,"DMSO","75/25","LamininDecorin","LN:DN",15.5,7.77817459305202,2.6735537655,0.524628927865043,24.761904762,21.5499209503125,0.1600378835,0.0862393535659269,0.0713474205,0.0637618938949695,0,0,0.75,0,0,0,0,0,0.25,"3",3,"LN:DN 75/25"
"2019",18,"BAA3DPe1","1kPa",6,12,"DMSO","75/25","LamininFibronectin","LN:FN",1,NA,0,NA,100,NA,0.196384808,NA,0.148406867,NA,0,0,0.75,0,0,0,0,0.25,0,"3",3,"LN:FN 75/25"
"2020",18,"BAA3DPe1","1kPa",7,1,"DMSO","75/25","OsteopontinGalectin 3","OPN:G3",9,1,2.19308373733333,0.111629391304804,76.8518518533333,22.2800174340166,0.355616993,0.147081028670467,0.209831391333333,0.157349902361695,0,0,0,0,0,0.75,0.25,0,0,"3",3,"OPN:G3 75/25"
"2021",18,"BAA3DPe1","1kPa",7,2,"DMSO","50/50","OsteopontinGalectin 3","OPN:G3",42.6666666666667,55.8241285944826,3.08593210433333,1.41731936295322,43.2576769033333,38.4779150347337,0.242120851333333,0.111983590870083,0.133242329666667,0.105526213874675,0,0,0,0,0,0.5,0.5,0,0,"3",3,"OPN:G3 50/50"
"2022",18,"BAA3DPe1","1kPa",7,3,"DMSO","50/50","Tenascin CDecorin","TC:DN",5.66666666666667,7.23417813807024,1.110734837,1.36818876094981,76.19047619,25.0848898876768,0.222703804666667,NA,0.133270981,NA,0,0,0,0,0.5,0,0,0,0.5,"3",3,"TC:DN 50/50"
"2023",18,"BAA3DPe1","1kPa",7,4,"DMSO","50/50","Tenascin CHyaluronic Acid","TC:HA",5.5,0.707106781186548,1.7005986905,0.12892080931119,18.333333335,2.35702260159814,0.158335304,0.163540047759605,0.0974238805,0.117235663927485,0,0,0,0.5,0.5,0,0,0,0,"3",3,"TC:HA 50/50"
"2024",18,"BAA3DPe1","1kPa",7,5,"DMSO","100","Collagen IV","C4",36.3333333333333,27.5378527364305,3.41512455966667,0.7073156567094,48.7591171746667,35.5357468659585,0.286567674,0.117737289551669,0.112552422666667,0.0892482578987619,0,1,0,0,0,0,0,0,0,"3",3,"C4 100"
"2025",18,"BAA3DPe1","1kPa",7,6,"DMSO","50/50","LamininHyaluronic Acid","LN:HA",32.6666666666667,44.6355613085949,2.64244145366667,1.67950851440982,36.1832611833333,32.5533377964369,0.306518719333333,0.119316955031966,0.100411683,0.0925086262485552,0,0,0.5,0.5,0,0,0,0,0,"3",3,"LN:HA 50/50"
"2026",18,"BAA3DPe1","1kPa",7,7,"DMSO","75/25","LamininOsteopontin","LN:OPN",3.66666666666667,2.51661147842358,1.05935127666667,0.939558052481503,22.2222222233333,25.4587538605021,0.308721986333333,NA,0.0603553696666667,NA,0,0,0.75,0,0,0.25,0,0,0,"3",3,"LN:OPN 75/25"
"2027",18,"BAA3DPe1","1kPa",7,8,"DMSO","75/25","Tenascin CHyaluronic Acid","TC:HA",26.5,30.4055915910215,2.7403194615,1.5993080247404,30,42.4264068711929,0.2011214515,0.111768073180498,0.1046252915,0.0940167446649541,0,0,0,0.25,0.75,0,0,0,0,"3",3,"TC:HA 75/25"
"2028",18,"BAA3DPe1","1kPa",7,9,"DMSO","75/25","Galectin 3Fibronectin","G3:FN",10.6666666666667,5.85946527708232,2.21976463966667,0.725344050746883,40.1709401733333,35.3747044234873,0.239061967,0.0781535190509747,0.0916262543333333,0.0780525353375452,0,0,0,0,0,0,0.75,0.25,0,"3",3,"G3:FN 75/25"
"2029",18,"BAA3DPe1","1kPa",7,10,"DMSO","25/75","Tenascin COsteopontin","TC:OPN",25.6666666666667,12.4230967690561,3.174563397,0.446230401208486,52.3489278766667,12.3497894228675,0.25942595,0.143802382107356,0.123656843333333,0.11374742940499,0,0,0,0,0.25,0.75,0,0,0,"3",3,"TC:OPN 25/75"
"2030",18,"BAA3DPe1","1kPa",7,11,"DMSO","50/50","Collagen IVTenascin C","C4:TC",6,4.24264068711928,1.647918433,0.776836198739668,22.22222222,31.4269680495927,0.1555006185,0.0924029584236178,0.0588114915,0.050118026895006,0,0.5,0,0,0.5,0,0,0,0,"3",3,"C4:TC 50/50"
"2031",18,"BAA3DPe1","1kPa",7,12,"DMSO","75/25","Tenascin COsteopontin","TC:OPN",12.5,10.6066017177982,2.302585093,0.980258144090878,22.5,31.8198051533946,0.168743725,0.101789571740456,0.067535979,0.0503048880608338,0,0,0,0,0.75,0.25,0,0,0,"3",3,"TC:OPN 75/25"
"2032",18,"BAA3DPe1","1kPa",8,1,"DMSO","100","Galectin 3","G3",8,4.24264068711928,2.0036665925,0.55752354663955,65.454545455,35.9981634065034,0.2248032255,0.083490933529066,0.1263617465,0.0876667804357262,0,0,0,0,0,0,1,0,0,"3",3,"G3 100"
"2033",18,"BAA3DPe1","1kPa",8,2,"DMSO","50/50","Collagen IHyaluronic Acid","C1:HA",156.333333333333,83.6918952667063,4.954742157,0.54214242993171,58.8924581666667,25.8363535571458,0.305598459666667,0.156693134065002,0.171815673666667,0.143934728225865,0.5,0,0,0,0,0.5,0,0,0,"3",3,"C1:HA 50/50"
"2034",18,"BAA3DPe1","1kPa",8,3,"DMSO","25/75","Collagen IVHyaluronic Acid","C4:HA",28,2.82842712474619,3.32964696,0.101187577185918,71.025641025,7.97761497285344,0.345064211,0.132850105670237,0.1723496085,0.125956902826046,0,0.25,0,0.75,0,0,0,0,0,"3",3,"C4:HA 25/75"
"2035",18,"BAA3DPe1","1kPa",8,5,"DMSO","75/25","Collagen IHyaluronic Acid","C1:HA",111,145.506013621431,4.07246114566667,1.35195591058778,47.5125448033333,46.0745415098867,0.178050365333333,0.113824539674873,0.0859111643333333,0.0427761815376072,0.75,0,0,0,0,0.25,0,0,0,"3",3,"C1:HA 75/25"
"2036",18,"BAA3DPe1","1kPa",8,6,"DMSO","75/25","Collagen ITenascin C","C1:TC",175.333333333333,147.987612094166,4.39319674466667,2.00714603875482,45.51791048,28.6762135040639,0.206976313333333,0.132134147890606,0.109041139333333,0.111460303331748,0.75,0,0,0,0.25,0,0,0,0,"3",3,"C1:TC 75/25"
"2037",18,"BAA3DPe1","1kPa",8,7,"DMSO","25/75","Hyaluronic AcidGalectin 3","HA:G3",23,36.3730669589464,1.853560544,2.00989490249787,20,34.6410161513775,0.201486140333333,0.114675575245133,0.0791168686666667,0.0868310598405257,0,0,0,0.25,0,0,0.75,0,0,"3",3,"HA:G3 25/75"
"2038",18,"BAA3DPe1","1kPa",8,9,"DMSO","25/75","Collagen IFibronectin","C1:FN",32,47.6550102297754,2.45209329233333,1.77811722627119,42.9118773966667,37.2338103106047,0.21990682,0.104636302212927,0.0903985786666667,0.0817687197528551,0.25,0,0,0,0,0,0,0.75,0,"3",3,"C1:FN 25/75"
"2039",18,"BAA3DPe1","1kPa",8,10,"DMSO","25/75","OsteopontinGalectin 3","OPN:G3",13.6666666666667,10.785793124909,2.415693528,0.757187303046055,40.02849003,27.8478187775978,0.172643049333333,0.0903746641805555,0.0645033426666667,0.0474782443215478,0,0,0,0,0,0.25,0.75,0,0,"3",3,"OPN:G3 25/75"
"2040",18,"BAA3DPe1","1kPa",8,11,"DMSO","100","Hyaluronic Acid","HA",6.33333333333333,5.5075705472861,1.425555373,1.28229066312944,47.2222222233333,50.2309481109966,0.130595096,NA,0.0699312403333333,NA,0,0,0,1,0,0,0,0,0,"3",3,"HA 100"
